osm_id,osm_name,final_lams_id
5934860523-5934860545-0,שדרות הארבעה,9140.0
5934860524-5934860687-0,שדרות הארבעה,9140.0
5934860525-5934860520-0,שדרות הארבעה,9140.0
5934860526-5934860559-0,שדרות הארבעה,9140.0
5934860528-5948290640-0,בן צבי,8960.0
5934860529-5934860690-0,שדרות הארבעה,9140.0
5934860530-5934860582-0,שדרות הארבעה,9140.0
5934860532-5934860553-0,שדרות הארבעה,9140.0
5934860533-5934860519-0,שדרות הארבעה,9140.0
5934860534-5934860517-0,שדרות הארבעה,9140.0
5934860535-5934860537-0,שדרות הארבעה,9140.0
5934860540-5934860557-0,שדרות מנחם בגין,nan
5934860541-5935452875-0,שדרות מנחם בגין,nan
5934860542-5936828304-0,שדרות הארבעה,9140.0
5934860543-5934860518-0,שדרות הארבעה,9140.0
5934860545-929840407-0,שדרות הארבעה,9140.0
5934860551-5934860705-0,שדרות הארבעה,9140.0
5934860552-13190794793-0,שדרות הארבעה,9140.0
5934860553-5934860701-0,שדרות הארבעה,9140.0
5934860555-5934860707-0,שדרות הארבעה,9140.0
5934860557-5934860505-0,שדרות מנחם בגין,nan
5934860559-5934860573-0,שדרות הארבעה,9140.0
5934860561-5934860560-0,שדרות הארבעה,9140.0
5934860564-5935316327-0,שדרות הארבעה,9140.0
5934860565-5934860533-0,שדרות הארבעה,9140.0
5934860567-5934860578-0,שדרות הארבעה,9140.0
5934860569-5934860719-0,שדרות הארבעה,9140.0
5934860570-5934860509-0,שדרות הארבעה,9140.0
5934860571-5934860710-0,שדרות הארבעה,9140.0
5934860572-5934860698-0,שדרות הארבעה,9140.0
5934860574-5934860571-0,שדרות הארבעה,9140.0
5934860576-5934860526-0,שדרות הארבעה,9140.0
5934860578-5934860551-0,שדרות הארבעה,9140.0
5934860581-5936867126-0,מוטה גור,9080.0
5934860582-5934860688-0,שדרות הארבעה,9140.0
5934860584-5935425028-0,שדרות מנחם בגין,nan
5934860685-5934860510-0,שדרות הארבעה,9140.0
5934860686-5934860532-0,שדרות הארבעה,9140.0
5934860687-5934860511-0,שדרות הארבעה,9140.0
5934860688-5934860708-0,שדרות הארבעה,9140.0
5934860690-5935316358-0,שדרות הארבעה,9140.0
5934860698-5934860576-0,שדרות הארבעה,9140.0
5934860699-5934860524-0,שדרות הארבעה,9140.0
5934860700-5934860561-0,שדרות הארבעה,9140.0
5934860701-5934860700-0,שדרות הארבעה,9140.0
5934860703-5934860522-0,שדרות הארבעה,9140.0
5934860705-5934860570-0,שדרות הארבעה,9140.0
5934860707-5934860711-0,שדרות הארבעה,9140.0
5934860708-5935353906-0,יהושע אביטן,nan
5934860708-5934860525-0,שדרות הארבעה,9140.0
5934860709-5935381446-0,שדרות הארבעה,9140.0
5934860710-5934860543-0,שדרות הארבעה,9140.0
5934860711-5936828367-0,שדרות הארבעה,9140.0
5934860712-13190794791-0,רמז,9130.0
5934860712-5935353849-0,שדרות הארבעה,9140.0
5934860716-5934860584-0,שדרות מנחם בגין,nan
5934860719-2368541437-0,שדרות הארבעה,9140.0
5934888105-5934888118-0,שאול המלך,9137.0
5934888105-5934888134-0,שאול המלך,9137.0
5934888107-5934888112-0,שאול המלך,9137.0
5934888108-5934888161-0,הרצל,9033.0
5934888109-5934888121-0,שאול המלך,9137.0
5934888110-5934888109-0,שאול המלך,9137.0
5934888111-5934888150-0,הרצל,9033.0
5934888112-5934662256-0,שאול המלך,9137.0
5934888113-5934888137-0,שאול המלך,9137.0
5934888113-5934888159-0,שאול המלך,9137.0
5934888114-3707988955-0,הרצל,9033.0
5934888115-5934888131-0,הרצל,9033.0
5934888116-5934888114-0,הרצל,9033.0
5934888117-5934888142-0,הרצל,9033.0
5934888118-5934888107-0,שאול המלך,9137.0
5934888118-5934888105-0,שאול המלך,9137.0
5934888119-5934888111-0,הרצל,9033.0
5934888120-5934888153-0,שאול המלך,9137.0
5934888121-5934888120-0,שאול המלך,9137.0
5934888121-5934888154-0,שאול המלך,9137.0
5934888122-5934888115-0,הרצל,9033.0
5934888123-5934888108-0,הרצל,9033.0
5934888124-5934888150-0,הרצל,9033.0
5934888124-5934888149-0,הרצל,9033.0
5934888125-5934888149-0,הרצל,9033.0
5934888129-5934888133-0,שאול המלך,9137.0
5934888130-5934888144-0,הרצל,9033.0
5934888131-5934888130-0,הרצל,9033.0
5934888132-5934888139-0,הרצל,9033.0
5934888133-5934888118-0,שאול המלך,9137.0
5934888134-5934888105-0,שאול המלך,9137.0
5934888134-5934888137-0,שאול המלך,9137.0
5934888135-5934888160-0,הרצל,9033.0
5934888137-5934888134-0,שאול המלך,9137.0
5934888137-5934888113-0,שאול המלך,9137.0
5934888139-3707989004-0,הרצל,9033.0
5934888140-5934888159-0,שאול המלך,9137.0
5934888140-5934888154-0,שאול המלך,9137.0
5934888141-2368541445-0,הרצל,9033.0
5934888142-5934888151-0,הרצל,9033.0
5934888143-5935353789-0,הרצל,9033.0
5934888144-5935316601-0,הרצל,9033.0
5934888147-5934888116-0,הרצל,9033.0
5934888148-5934888155-0,הרצל,9033.0
5934888149-5934888132-0,הרצל,9033.0
5934888149-5934888124-0,הרצל,9033.0
5934888150-5934888124-0,הרצל,9033.0
5934888150-5934888147-0,הרצל,9033.0
5934888151-5935353877-0,הרצל,9033.0
5934888152-3707988942-0,הרצל,9033.0
5934888153-5934888158-0,שאול המלך,9137.0
5934888154-5934888140-0,שאול המלך,9137.0
5934888154-5934888121-0,שאול המלך,9137.0
5934888155-5934888152-0,הרצל,9033.0
5934888156-5934888148-0,הרצל,9033.0
5934888158-3707989000-0,שאול המלך,9137.0
5934888159-5934888113-0,שאול המלך,9137.0
5934888159-5934888140-0,שאול המלך,9137.0
5934888160-5934888117-0,הרצל,9033.0
5934888161-5934888141-0,הרצל,9033.0
5935092799-5934662016-0,ירושלים הבירה,9067.0
5935092799-5934662189-0,ירושלים הבירה,9067.0
5935092813-5934662203-0,ירושלים הבירה,9067.0
5935092813-5934662016-0,ירושלים הבירה,9067.0
5935092822-5934662050-0,ירושלים הבירה,9067.0
5935092868-5934661179-0,ירושלים הבירה,9067.0
5935092868-5934725278-0,ירושלים הבירה,9067.0
5935312856-5935316661-0,שאול המלך,9137.0
5935312856-5935316655-0,שאול המלך,9137.0
5935312877-5935316287-0,שאול המלך,9137.0
5935312877-5935316614-0,שאול המלך,9137.0
5935312878-5935316602-0,שאול המלך,9137.0
5935312878-5935316340-0,שאול המלך,9137.0
5935316287-5935316588-0,שאול המלך,9137.0
5935316287-5935312877-0,שאול המלך,9137.0
5935316295-13190794791-0,רמז,9130.0
5935316295-5935316321-0,רמז,9130.0
5935316300-3707989009-0,שאול המלך,9137.0
5935316307-5934860564-0,שדרות הארבעה,9140.0
5935316311-5936512390-0,שאול המלך,9137.0
5935316311-3708023173-0,שאול המלך,9137.0
5935316312-13190793041-0,שאול המלך,9137.0
5935316312-5935316661-0,שאול המלך,9137.0
5935316321-5935316295-0,רמז,9130.0
5935316321-5935316634-0,רמז,9130.0
5935316324-5936512660-0,שאול המלך,9137.0
5935316324-5935381447-0,שאול המלך,9137.0
5935316327-5934860565-0,שדרות הארבעה,9140.0
5935316337-5935316621-0,שדרות הארבעה,9140.0
5935316340-5935316300-0,שאול המלך,9137.0
5935316355-5935381447-0,שאול המלך,9137.0
5935316355-5935381409-0,שאול המלך,9137.0
5935316358-5935316337-0,שדרות הארבעה,9140.0
5935316383-5935316587-0,שאול המלך,9137.0
5935316383-5935316588-0,שאול המלך,9137.0
5935316587-5935316633-0,שאול המלך,9137.0
5935316587-5935316383-0,שאול המלך,9137.0
5935316588-5935316383-0,שאול המלך,9137.0
5935316588-5935316287-0,שאול המלך,9137.0
5935316600-5935316631-0,שאול המלך,9137.0
5935316600-5935316633-0,שאול המלך,9137.0
5935316601-5934888123-0,הרצל,9033.0
5935316602-5935312878-0,שאול המלך,9137.0
5935316602-5935316657-0,שאול המלך,9137.0
5935316603-5935316634-0,רמז,9130.0
5935316603-5935353743-0,רמז,9130.0
5935316612-5935316614-0,שאול המלך,9137.0
5935316612-5936512660-0,שאול המלך,9137.0
5935316612-5935381411-0,רמז,9130.0
5935316614-5935312877-0,שאול המלך,9137.0
5935316614-5935316612-0,שאול המלך,9137.0
5935316621-5934860521-0,שדרות הארבעה,9140.0
5935316623-5935316633-0,יהושע אביטן,nan
5935316623-5935353900-0,יהושע אביטן,nan
5935316623-5935353824-0,החלמיש,
5935316631-5935316643-0,שאול המלך,9137.0
5935316631-5935316600-0,שאול המלך,9137.0
5935316633-5935316600-0,שאול המלך,9137.0
5935316633-5935316587-0,שאול המלך,9137.0
5935316633-5935316623-0,יהושע אביטן,nan
5935316634-5935316321-0,רמז,9130.0
5935316634-5935316603-0,רמז,9130.0
5935316643-13190749556-0,שאול המלך,9137.0
5935316643-5935316631-0,שאול המלך,9137.0
5935316655-5935312856-0,שאול המלך,9137.0
5935316655-13190749556-0,שאול המלך,9137.0
5935316657-5935316602-0,שאול המלך,9137.0
5935316657-13190793041-0,שאול המלך,9137.0
5935316660-5935312878-0,שאול המלך,9137.0
5935316661-5935316312-0,שאול המלך,9137.0
5935316661-5935312856-0,שאול המלך,9137.0
5935353697-5934860699-0,שדרות הארבעה,9140.0
5935353710-5935381491-0,רמז,9130.0
5935353710-5935381411-0,רמז,9130.0
5935353743-5935316603-0,רמז,9130.0
5935353743-5935381437-0,רמז,9130.0
5935353751-5935353824-0,החלמיש,
5935353751-5935353756-0,החלמיש,
5935353756-5935353751-0,החלמיש,
5935353787-5935353822-0,יהושע אביטן,nan
5935353787-5935353847-0,יהושע אביטן,nan
5935353789-5934888156-0,הרצל,9033.0
5935353822-5935353900-0,יהושע אביטן,nan
5935353822-5935353787-0,יהושע אביטן,nan
5935353824-5935316623-0,החלמיש,
5935353824-5935353751-0,החלמיש,
5935353847-5935353787-0,יהושע אביטן,nan
5935353847-5935353906-0,יהושע אביטן,nan
5935353849-5934860686-0,שדרות הארבעה,9140.0
5935353877-5934888143-0,הרצל,9033.0
5935353900-5935316623-0,יהושע אביטן,nan
5935353900-5935353822-0,יהושע אביטן,nan
5935353906-5935353847-0,יהושע אביטן,nan
5935353906-5934860708-0,יהושע אביטן,nan
5935381409-5935316355-0,שאול המלך,9137.0
5935381409-5936512390-0,שאול המלך,9137.0
5935381411-5935353710-0,רמז,9130.0
5935381411-5935316612-0,רמז,9130.0
5935381437-5935353743-0,רמז,9130.0
5935381437-5935381491-0,רמז,9130.0
5935381446-5935381468-0,שדרות הארבעה,9140.0
5935381447-5935316324-0,שאול המלך,9137.0
5935381447-5935316355-0,שאול המלך,9137.0
5935381468-13190794796-0,שדרות הארבעה,9140.0
5935381491-5935381437-0,רמז,9130.0
5935381491-5935353710-0,רמז,9130.0
5935420953-5935424992-0,שדרות מנחם בגין,nan
5935420958-5935420970-0,שדרות מנחם בגין,nan
5935420959-5934860540-0,שדרות מנחם בגין,nan
5935420961-5935425017-0,שדרות מנחם בגין,nan
5935420962-5935420953-0,שדרות מנחם בגין,nan
5935420967-5935420979-0,שדרות מנחם בגין,nan
5935420970-5935425003-0,שדרות מנחם בגין,nan
5935420979-5935425015-0,שדרות מנחם בגין,nan
5935420983-5935424989-0,שדרות מנחם בגין,nan
5935424987-5935420958-0,שדרות מנחם בגין,nan
5935424989-5935425001-0,שדרות מנחם בגין,nan
5935424992-5949773194-0,שדרות מנחם בגין,nan
5935424993-5935424987-0,שדרות מנחם בגין,nan
5935425000-5935425041-0,שדרות מנחם בגין,nan
5935425001-5935420961-0,שדרות מנחם בגין,nan
5935425003-4787216805-0,שדרות מנחם בגין,nan
5935425006-5936512595-0,שדרות מנחם בגין,nan
5935425008-5935424993-0,שדרות מנחם בגין,nan
5935425010-5935425034-0,שדרות מנחם בגין,nan
5935425012-5949773297-0,שדרות מנחם בגין,nan
5935425015-5935425006-0,שדרות מנחם בגין,nan
5935425016-5935425008-0,שדרות מנחם בגין,nan
5935425017-5935425020-0,שדרות מנחם בגין,nan
5935425020-5935425023-0,שדרות מנחם בגין,nan
5935425022-5935425045-0,שדרות מנחם בגין,nan
5935425023-5935425010-0,שדרות מנחם בגין,nan
5935425024-5935425027-0,שדרות מנחם בגין,nan
5935425025-5935425012-0,שדרות מנחם בגין,nan
5935425028-5935420962-0,שדרות מנחם בגין,nan
5935425034-5935425000-0,שדרות מנחם בגין,nan
5935425041-5935420959-0,שדרות מנחם בגין,nan
5935425045-5935420983-0,שדרות מנחם בגין,nan
5935442720-5935442734-0,שדרות מנחם בגין,nan
5935442721-5935442733-0,שדרות מנחם בגין,nan
5935442722-2368568638-0,שדרות מנחם בגין,nan
5935442723-5936496518-0,אנדרה ללוש,nan
5935442725-5935442728-0,שדרות מנחם בגין,nan
5935442726-5935442736-0,שדרות מנחם בגין,nan
5935442727-5935442746-0,שדרות מנחם בגין,nan
5935442728-5935442722-0,שדרות מנחם בגין,nan
5935442729-5935442745-0,שדרות מנחם בגין,nan
5935442730-251991947-0,שדרות מנחם בגין,nan
5935442731-5935442721-0,שדרות מנחם בגין,nan
5935442732-5935442731-0,שדרות מנחם בגין,nan
5935442733-5935442737-0,שדרות מנחם בגין,nan
5935442734-5935442743-0,שדרות מנחם בגין,nan
5935442735-5935442730-0,שדרות מנחם בגין,nan
5935442736-5935442725-0,שדרות מנחם בגין,nan
5935442737-5935442738-0,שדרות מנחם בגין,nan
5935442738-5935442739-0,שדרות מנחם בגין,nan
5935442739-5935442735-0,שדרות מנחם בגין,nan
5935442740-5935442727-0,שדרות מנחם בגין,nan
5935442741-5935442740-0,שדרות מנחם בגין,nan
5935442742-5935442729-0,שדרות מנחם בגין,nan
5935442743-5935442744-0,שדרות מנחם בגין,nan
5935442744-5935442742-0,שדרות מנחם בגין,nan
5935442745-5935442726-0,שדרות מנחם בגין,nan
5935442746-5935442732-0,שדרות מנחם בגין,nan
5935442747-5935442741-0,שדרות מנחם בגין,nan
5935442748-5935442720-0,שדרות מנחם בגין,nan
5935452869-5944952794-0,שדרות מנחם בגין,nan
5935452871-5948290627-0,דקל,8975.0
5935452871-5948289906-0,בן צבי,8960.0
5935452871-5935452876-0,בן צבי,8960.0
5935452872-5935452869-0,שדרות מנחם בגין,nan
5935452875-5935452872-0,שדרות מנחם בגין,nan
5935452876-5935452871-0,בן צבי,8960.0
5935452876-5948290110-0,בן צבי,8960.0
5935473467-513938383-0,אהבת ציון,8933.0
5935473467-5935473888-0,אהבת ציון,8933.0
5935473470-5934662054-0,יצחק שמש,nan
5935473470-5934662230-0,יצחק שמש,nan
5935473888-5935473467-0,אהבת ציון,8933.0
5935473888-5952368254-0,אהבת ציון,8933.0
5935475669-1380455300-0,מכלוף יעקב,9082.0
5935475669-1380455130-0,מכלוף יעקב,9082.0
5935479362-5935479370-0,שאול המלך,9137.0
5935479362-5935479380-0,שאול המלך,9137.0
5935479364-5935479366-0,שאול המלך,9137.0
5935479365-5935479374-0,שאול המלך,9137.0
5935479366-5935479378-0,שאול המלך,9137.0
5935479367-5935479371-0,שאול המלך,9137.0
5935479368-5935479365-0,שאול המלך,9137.0
5935479370-5935479373-0,שאול המלך,9137.0
5935479370-5935479362-0,שאול המלך,9137.0
5935479371-13190772264-0,שאול המלך,9137.0
5935479371-5935479364-0,שאול המלך,9137.0
5935479372-13190772264-0,שאול המלך,9137.0
5935479372-5935479373-0,שאול המלך,9137.0
5935479373-5935479372-0,שאול המלך,9137.0
5935479373-5935479370-0,שאול המלך,9137.0
5935479376-5935479367-0,שאול המלך,9137.0
5935479378-2368568652-0,שאול המלך,9137.0
5935479380-5935479362-0,שאול המלך,9137.0
5935479380-5935479382-0,שאול המלך,9137.0
5935479381-2368568658-0,שאול המלך,9137.0
5935479382-5935479380-0,שאול המלך,9137.0
5935479382-513937795-0,שאול המלך,9137.0
5935479383-5935479381-0,שאול המלך,9137.0
5935479384-5935479383-0,שאול המלך,9137.0
5935519667-5952368399-0,שאול המלך,9137.0
5935519667-5952367951-0,שאול המלך,9137.0
5935519667-5935522532-0,מרקוס,9087.0
5935519675-5935522698-0,מרקוס,9087.0
5935519675-5935522545-0,מרקוס,9087.0
5935522485-5935565601-0,מרקוס,9087.0
5935522485-5935565630-0,מרקוס,9087.0
5935522491-5935565630-0,מרקוס,9087.0
5935522491-1380455292-0,מרקוס,9087.0
5935522514-5935522725-0,עליה,9103.0
5935522514-5935522573-0,עליה,9103.0
5935522529-5935522545-0,מרקוס,9087.0
5935522529-5935522530-0,מרקוס,9087.0
5935522530-5935522529-0,מרקוס,9087.0
5935522530-5935522727-0,מרקוס,9087.0
5935522532-5935519667-0,מרקוס,9087.0
5935522532-5935522698-0,מרקוס,9087.0
5935522539-5935522720-0,עליה,9103.0
5935522544-5935563979-0,מרקוס,9087.0
5935522544-5935565601-0,מרקוס,9087.0
5935522545-5935519675-0,מרקוס,9087.0
5935522545-5935522529-0,מרקוס,9087.0
5935522548-5935522552-0,עליה,9103.0
5935522548-5935546590-0,עליה,9103.0
5935522549-1936276111-0,מרקוס,9087.0
5935522549-5935522571-0,מרקוס,9087.0
5935522552-5935522571-0,עליה,9103.0
5935522552-5935522548-0,עליה,9103.0
5935522557-5935522719-0,מרקוס,9087.0
5935522557-5935529975-0,מרקוס,9087.0
5935522569-5935522573-0,עליה,9103.0
5935522569-5935529974-0,עליה,9103.0
5935522571-5935522552-0,עליה,9103.0
5935522571-5935522549-0,מרקוס,9087.0
5935522571-5935563979-0,מרקוס,9087.0
5935522573-5935522514-0,עליה,9103.0
5935522573-5935522569-0,עליה,9103.0
5935522698-5935522532-0,מרקוס,9087.0
5935522698-5935519675-0,מרקוס,9087.0
5935522716-5935522727-0,מרקוס,9087.0
5935522716-5935522719-0,מרקוס,9087.0
5935522719-5935522716-0,מרקוס,9087.0
5935522719-5935522557-0,מרקוס,9087.0
5935522720-5935529974-0,עליה,9103.0
5935522720-5935522539-0,עליה,9103.0
5935522725-5935546590-0,עליה,9103.0
5935522725-5935522514-0,עליה,9103.0
5935522727-5935522530-0,מרקוס,9087.0
5935522727-5935522716-0,מרקוס,9087.0
5935528019-5935529965-0,אליעזר קפלן,
5935528067-5935529975-0,מרקוס,9087.0
5935528067-1936276111-0,מרקוס,9087.0
5935529962-513937802-0,שאול המלך,9137.0
5935529962-5952368399-0,שאול המלך,9137.0
5935529962-5935529969-0,אליעזר קפלן,
5935529963-5934662269-0,שאול המלך,9137.0
5935529963-5934662080-0,שאול המלך,9137.0
5935529964-5935529969-0,אליעזר קפלן,
5935529964-5935529965-0,אליעזר קפלן,
5935529965-5935529964-0,אליעזר קפלן,
5935529965-5935528019-0,אליעזר קפלן,
5935529969-5935529962-0,אליעזר קפלן,
5935529969-5935529964-0,אליעזר קפלן,
5935529974-5935522569-0,עליה,9103.0
5935529974-5935522720-0,עליה,9103.0
5935529975-5935522557-0,מרקוס,9087.0
5935529975-5935528067-0,מרקוס,9087.0
5935546590-5935522548-0,עליה,9103.0
5935546590-5935522725-0,עליה,9103.0
5935563955-5934662080-0,שאול המלך,9137.0
5935563955-5934684047-0,שאול המלך,9137.0
5935563979-5935522571-0,מרקוס,9087.0
5935563979-5935522544-0,מרקוס,9087.0
5935565601-5935522544-0,מרקוס,9087.0
5935565601-5935522485-0,מרקוס,9087.0
5935565630-5935522485-0,מרקוס,9087.0
5935565630-5935522491-0,מרקוס,9087.0
5935596901-5935596941-0,נורדאו,9092.0
5935596901-5935596914-0,נורדאו,9092.0
5935596902-5935596927-0,נורדאו,9092.0
5935596902-5935596941-0,נורדאו,9092.0
5935596906-5935627144-0,נורדאו,9092.0
5935596906-5935619402-0,נורדאו,9092.0
5935596908-5935596909-0,נורדאו,9092.0
5935596908-5935596910-0,נורדאו,9092.0
5935596909-5935596920-0,נורדאו,9092.0
5935596909-5935596908-0,נורדאו,9092.0
5935596910-5935596908-0,נורדאו,9092.0
5935596910-5935596924-0,נורדאו,9092.0
5935596914-5935596901-0,נורדאו,9092.0
5935596914-5935596972-0,נורדאו,9092.0
5935596916-5935596930-0,נורדאו,9092.0
5935596916-5935596920-0,נורדאו,9092.0
5935596918-5935596937-0,נורדאו,9092.0
5935596918-5935596956-0,נורדאו,9092.0
5935596919-5935596924-0,נורדאו,9092.0
5935596919-5935596937-0,נורדאו,9092.0
5935596920-5935596916-0,נורדאו,9092.0
5935596920-5935596909-0,נורדאו,9092.0
5935596921-1380455167-0,נורדאו,9092.0
5935596921-5935596968-0,נורדאו,9092.0
5935596924-5935596910-0,נורדאו,9092.0
5935596924-5935596919-0,נורדאו,9092.0
5935596927-5935596932-0,נורדאו,9092.0
5935596927-5935596902-0,נורדאו,9092.0
5935596930-5935596972-0,נורדאו,9092.0
5935596930-5935596916-0,נורדאו,9092.0
5935596931-5935596959-0,נורדאו,9092.0
5935596931-5935617372-0,נורדאו,9092.0
5935596932-5935596960-0,נורדאו,9092.0
5935596932-5935596927-0,נורדאו,9092.0
5935596936-5935596956-0,נורדאו,9092.0
5935596936-5935596965-0,נורדאו,9092.0
5935596937-5935596919-0,נורדאו,9092.0
5935596937-5935596918-0,נורדאו,9092.0
5935596939-5935596970-0,נורדאו,9092.0
5935596939-5935627144-0,נורדאו,9092.0
5935596941-5935596902-0,נורדאו,9092.0
5935596941-5935596901-0,נורדאו,9092.0
5935596942-5935617372-0,נורדאו,9092.0
5935596942-5935616639-0,נורדאו,9092.0
5935596943-5935596949-0,נורדאו,9092.0
5935596943-5935596944-0,נורדאו,9092.0
5935596944-5935596943-0,נורדאו,9092.0
5935596944-5935596953-0,נורדאו,9092.0
5935596948-5935596971-0,נורדאו,9092.0
5935596948-5935596949-0,נורדאו,9092.0
5935596949-5935596948-0,נורדאו,9092.0
5935596949-5935596943-0,נורדאו,9092.0
5935596953-5935596944-0,נורדאו,9092.0
5935596953-5935596959-0,נורדאו,9092.0
5935596956-5935596918-0,נורדאו,9092.0
5935596956-5935596936-0,נורדאו,9092.0
5935596959-5935596953-0,נורדאו,9092.0
5935596959-5935596931-0,נורדאו,9092.0
5935596960-5935596968-0,נורדאו,9092.0
5935596960-5935596932-0,נורדאו,9092.0
5935596965-5935596936-0,נורדאו,9092.0
5935596965-5935617381-0,נורדאו,9092.0
5935596968-5935596921-0,נורדאו,9092.0
5935596968-5935596960-0,נורדאו,9092.0
5935596970-5935616669-0,נורדאו,9092.0
5935596970-5935596939-0,נורדאו,9092.0
5935596971-5935617381-0,נורדאו,9092.0
5935596971-5935596948-0,נורדאו,9092.0
5935596972-5935596914-0,נורדאו,9092.0
5935596972-5935596930-0,נורדאו,9092.0
5935616639-5935596942-0,נורדאו,9092.0
5935616639-5935616669-0,נורדאו,9092.0
5935616669-5935616639-0,נורדאו,9092.0
5935616669-5935596970-0,נורדאו,9092.0
5935617372-5935596931-0,נורדאו,9092.0
5935617372-5935596942-0,נורדאו,9092.0
5935617381-5935596965-0,נורדאו,9092.0
5935617381-5935596971-0,נורדאו,9092.0
5935619402-5935596906-0,נורדאו,9092.0
5935619402-1380455296-0,נורדאו,9092.0
5935619408-1380455296-0,נורדאו,9092.0
5935619408-1380455250-0,נורדאו,9092.0
5935627144-5935596939-0,נורדאו,9092.0
5935627144-5935596906-0,נורדאו,9092.0
5935663112-2368568583-0,שאול המלך,9137.0
5935663112-5934661991-0,שאול המלך,9137.0
5936495294-5936496502-0,אנדרה ללוש,nan
5936495294-5936495354-0,אנדרה ללוש,nan
5936495303-5936496512-0,אנדרה ללוש,nan
5936495303-5936512426-0,אנדרה ללוש,nan
5936495313-5936496561-0,אנדרה ללוש,nan
5936495313-5952426565-0,אנדרה ללוש,nan
5936495327-5936496518-0,אנדרה ללוש,nan
5936495327-5936495352-0,אנדרה ללוש,nan
5936495328-5936495338-0,אנדרה ללוש,nan
5936495328-5936495384-0,אנדרה ללוש,nan
5936495333-5936495341-0,אנדרה ללוש,nan
5936495333-5936496549-0,אנדרה ללוש,nan
5936495338-5936496490-0,אנדרה ללוש,nan
5936495338-5936495328-0,אנדרה ללוש,nan
5936495341-5936496486-0,אנדרה ללוש,nan
5936495341-5936495333-0,אנדרה ללוש,nan
5936495349-5936495353-0,אנדרה ללוש,nan
5936495349-5936495373-0,אנדרה ללוש,nan
5936495352-5936495327-0,אנדרה ללוש,nan
5936495352-5936495374-0,אנדרה ללוש,nan
5936495353-5936496587-0,אנדרה ללוש,nan
5936495353-5936495349-0,אנדרה ללוש,nan
5936495354-5936495294-0,אנדרה ללוש,nan
5936495364-5936495368-0,אנדרה ללוש,nan
5936495364-5936495372-0,אנדרה ללוש,nan
5936495368-5936496503-0,אנדרה ללוש,nan
5936495368-5936495364-0,אנדרה ללוש,nan
5936495372-5936495364-0,אנדרה ללוש,nan
5936495372-5936495375-0,אנדרה ללוש,nan
5936495373-5936495349-0,אנדרה ללוש,nan
5936495373-5936496515-0,אנדרה ללוש,nan
5936495374-5936495352-0,אנדרה ללוש,nan
5936495374-5936496490-0,אנדרה ללוש,nan
5936495375-5936495372-0,אנדרה ללוש,nan
5936495375-5936496486-0,אנדרה ללוש,nan
5936495384-5936495328-0,אנדרה ללוש,nan
5936495384-5936496559-0,אנדרה ללוש,nan
5936496486-5936495375-0,אנדרה ללוש,nan
5936496486-5936495341-0,אנדרה ללוש,nan
5936496490-5936495374-0,אנדרה ללוש,nan
5936496490-5936495338-0,אנדרה ללוש,nan
5936496502-5936496549-0,אנדרה ללוש,nan
5936496502-5936495294-0,אנדרה ללוש,nan
5936496503-5936496570-0,אנדרה ללוש,nan
5936496503-5936495368-0,אנדרה ללוש,nan
5936496506-5936512410-0,אנדרה ללוש,nan
5936496506-5936496565-0,אנדרה ללוש,nan
5936496512-5936496588-0,אנדרה ללוש,nan
5936496512-5936495303-0,אנדרה ללוש,nan
5936496515-5936495373-0,אנדרה ללוש,nan
5936496515-5936496517-0,אנדרה ללוש,nan
5936496517-5936496515-0,אנדרה ללוש,nan
5936496517-5936512410-0,אנדרה ללוש,nan
5936496518-5935442723-0,אנדרה ללוש,nan
5936496518-5936495327-0,אנדרה ללוש,nan
